,date,id,rawContent,username,likeCount,retweetCount,inReplyToUser,media,rawContent_eng
2070,2022-02-24 13:54:15+00:00,1496845935397146630,"TAIWAN DEFENCE MINISTRY SAYS 9 CHINESE AIR FORCE PLANES ENTERED ITS AIR DEFENCE ZONE ON THURSDAY.  Hay que probar, señores, en este momento en el mundo se puede hacer cualquier cosa porque EE.UU., Inglaterra y Francia están gobernados por tres boludos que se asustaron del Covid.",CarlosMaslaton,5410,710,,,"TAIWAN DEFENSE MINISTRY SAYS 9 CHINESE AIR FORCE PLANES ENTERED ITS AIR DEFENSE ZONE ON THURSDAY. You have to try, gentlemen, at this time in the world you can do anything because the US, England and France are governed by three idiots who were scared of Covid."
2071,2022-02-24 13:13:08+00:00,1496835585553551361,Me agredieron durante años. Así que no existe más la Unión Soviética?,CarlosMaslaton,1705,74,,,They assaulted me for years. So there is no more Soviet Union?
2072,2022-02-24 12:13:06+00:00,1496820479633633282,"Debe recordar el mundo, en especial las jóvenes generaciones del siglo XXI, que la Unión Soviética le ganó la guerra a Alemania Nazi y que el Ejército Rojo entró en Berlín en 1945. La decisión política dirige el curso de los acontecimientos, no las ""sanciones"" ni el pacifismo.",CarlosMaslaton,1661,174,,,"The world, especially the younger generations of the 21st century, must remember that the Soviet Union won the war against Nazi Germany and that the Red Army entered Berlin in 1945. Political decision directs the course of events, not ""sanctions"". nor pacifism."
2073,2022-02-24 11:35:44+00:00,1496811074754162688,"Desde la caída de Vietnam que lo sabemos perfectamente. Pasaron 50 años. Estados Unidos, su ejército más grande de la historia, no sirve para nada porque no se puede usar. En EE.UU. casi nadie acepta pasar por la tensión de una guerra y les asusta la bomba atómica.",CarlosMaslaton,705,62,,,"Since the fall of Vietnam we know it perfectly. 50 years passed. The United States, its largest army in history, is useless because it cannot be used. In the US almost no one accepts to go through the stress of a war and they are scared of the atomic bomb."
2074,2022-02-24 11:32:35+00:00,1496810284765298691,"Uno de los grandes móviles internos de Vladimir Putin para decidirse a recuperar el este de Ucrania es humillar en su debilidad al socialismo europeo y a la izquierda yankee. Les está diciendo además, el mundo no va a ser lo que ustedes quieren que sea.",CarlosMaslaton,1132,151,,,"One of Vladimir Putin's great internal motives for deciding to recover eastern Ukraine is to humiliate European socialism and the Yankee left in their weakness. He is further telling you, the world is not going to be what you want it to be."
2075,2022-02-24 11:29:01+00:00,1496809383891771396,"Durante tres meses Vladimir Putin habló reiteradas veces con presidentes y primeros ministros de Europa y Norteamérica. Éstos, manga de boludos, le decían Putin no sea malo y no ataque. Putin con cara de nada pensó, estoy ante la colección de salamines más grande de la historia.",CarlosMaslaton,17742,1690,,,"For three months Vladimir Putin spoke repeatedly with presidents and prime ministers of Europe and North America. These, bunch of idiots, told him Putin don't be bad and don't attack. Putin with a blank face thought, I am before the largest collection of salamines in history."
2076,2022-02-24 11:25:36+00:00,1496808525074468867,"Vladimir Putin recordó por TV hace dos semanas y ante Macron que Rusia es potencia atómica. Una mera declaración de Biden, Johnson y Macron hace un mes diciendo que ""tocan Ucrania y es guerra mundial y nuclear"" y nada de esto pasaba. Pero ""occidente"" se muere de miedo y terror.",CarlosMaslaton,979,98,,,"Vladimir Putin recalled on TV two weeks ago and before Macron that Russia is an atomic power. A mere statement from Biden, Johnson and Macron a month ago saying that ""they touch Ukraine and it is world and nuclear war"" and none of this happened. But ""the West"" is dying of fear and terror."
2077,2022-02-24 10:49:42+00:00,1496799490895978496,"Resuena en mi casa al mango esta mañana La Gran Puerta de Kiev de Cuadros de una Exposición, de Mussorgsky con la orquestación de Ravel. Pásenla en este gran momento político, si más les gusta la de Emerson, Lake &amp; Palmer. https://t.co/V1F8hyETXG",CarlosMaslaton,160,5,,,"The Great Gate of kyiv from Pictures at an Exhibition, by Mussorgsky with the orchestration of Ravel, resounds in my house on the mango this morning. Play it in this great political moment, if you like Emerson, Lake & Palmer better. https://t.co/V1F8hyETXG"
2078,2022-02-24 03:35:44+00:00,1496690281781121031,A 100 el barril...,CarlosMaslaton,2018,106,,,At 100 a barrel...
2079,2022-02-24 03:19:11+00:00,1496686113678938112,Qué emocionante es el título utilizado esta mañana por Vladimir Putin para caracterizar la acción de sus fuerzas de paz en Ucrania: special military operation.,CarlosMaslaton,896,49,,,How exciting is the title used this morning by Vladimir Putin to characterize the action of his peacekeeping forces in Ukraine: special military operation.
2080,2022-02-23 22:45:25+00:00,1496617220373458949,"I would like you to dance, birthday
Take a cha-cha-cha-chance, birthday
I would like you to dance, birthday
Dance",CarlosMaslaton,100,4,,,"I would like you to dance, birthday
Take a cha-cha-cha-chance, birthday
I would like you to dance, birthday
Dance"
2081,2022-02-23 15:59:42+00:00,1496515116161974279,"Procede en estos momentos recordar la canción antifascista del Ejército Rojo vencedor de la Alemania Nazi en 1945 y de los colaboracionistas de Ucrania perpetradores de la masacre de Babi Yar en contra del pueblo judío (29 y 30/9/1941, 34000 exterminados). https://t.co/fa85lGfHmq",CarlosMaslaton,126,17,,,"It is appropriate at this time to remember the anti-fascist song of the Red Army that defeated Nazi Germany in 1945 and of the Ukrainian collaborators who perpetrated the Babi Yar massacre against the Jewish people (29 and 30/9/1941, 34,000 exterminated). https://t.co/fa85lGfHmq"
2082,2022-02-23 15:05:30+00:00,1496501478625796102,"La revista Noticias me caracteriza correctamente como un ""inorgánico"":

https://t.co/mQaiz8fvZ5",CarlosMaslaton,76,1,,,"News magazine correctly characterizes me as an ""inorganic"":

https://t.co/mQaiz8fvZ5"
2083,2022-02-23 14:23:31+00:00,1496490912356175879,@jrodsafdiye Se deroga ese ministerio.,CarlosMaslaton,37,0,,,@jrodsafdiye That ministry is repealed.
2084,2022-02-23 13:43:29+00:00,1496480837554130944,"Agradezco a numerosos foristas que sugieren que yo debería ser Ministro de Relaciones Exteriores de un futuro gobierno argentino liberal. Sin embargo, a mi me aburre ese cargo. Me interesaría en tiempos de guerra, no ahora, hay mucho ceremonial y protocolo imposible. Gracias.",CarlosMaslaton,817,27,,,"I am grateful to numerous forum members who suggest that I should be Foreign Minister of a future liberal Argentine government. However, that position bores me. I would be interested in times of war, not now, there is a lot of ceremonial and impossible protocol. Thank you."
2085,2022-02-23 13:01:22+00:00,1496470236492701702,"Celebremos, bailemos y cantemos, que avanza exitosa la misión de paz de Vladimir Putin para el este de Ucrania. Dedicada al socialismo europeo y a la izquierda yankee que revienta contra Donald Trump. 

https://t.co/8ve8ZDIYqq",CarlosMaslaton,189,15,,,"Let's celebrate, dance and sing, that Vladimir Putin's peace mission to eastern Ukraine is advancing successfully. Dedicated to European socialism and the Yankee left that busts against Donald Trump.

https://t.co/8ve8ZDIYqq"
2086,2022-02-23 12:14:28+00:00,1496458436690780167,Hay un prejuicio político internacional desde 1967 (fabricado especialmente contra Israel) que implica que los países no pueden crearse y derogarse y que los mapas no pueden modificarse. Pero sucedió en toda la historia y seguirá pasando. Es normal ahora seccionar Ucrania.,CarlosMaslaton,241,10,,,There is an international political prejudice since 1967 (specially manufactured against Israel) which implies that countries cannot be created and repealed and that maps cannot be modified. But it happened throughout history and it will continue to happen. It is normal now to section Ukraine.
2087,2022-02-23 08:26:39+00:00,1496401102614499331,"En la Argentina de las próximas décadas, y mucho más con Milei Presidente, no se reducirá la población sino que se expandirá a niveles parecidos a los de 1890-1935. Millones de hombres y mujeres del mundo libre van a querer habitar el suelo argentino y acompañar el progreso.",CarlosMaslaton,688,62,,,"In the Argentina of the next decades, and much more with Milei Presidente, the population will not be reduced but will expand to levels similar to those of 1890-1935. Millions of men and women of the free world will want to inhabit Argentine soil and accompany progress."
2088,2022-02-22 17:11:20+00:00,1496170758242181120,"Lo que ha hecho Milei es impresionante, sobresaliente. Ver a la juventud chilena, toda bolchevique. La juventud argentina, toda liberal. Gracias al genio de Milei. Que debe ser y será Presidente 2023.",CarlosMaslaton,1302,146,,,"What Milei has done is impressive, outstanding. See the Chilean youth, all Bolsheviks. Argentine youth, all liberal. Thanks to the genius of Milei. What should be and will be President 2023."
2089,2022-02-22 15:23:08+00:00,1496143528505888770,"Las salidas masivas por Ezeiza de chetoslovacos argentinos, y los comentarios de moda sobre la huída de Argentina por parte de los chetoslovacos, constituyen una bendición como señal de mercado en voladura bullish. Se venden en el piso y van a comprar caro a Europa, demencial.",CarlosMaslaton,1547,121,,,"The massive departures by Ezeiza of Argentine Chetoslovaks, and the fashionable comments about the flight from Argentina by Chetoslovaks, are a blessing as a bullish blasting market signal. They are sold on the floor and they are going to buy Europe dearly, insane."
2090,2022-02-22 15:10:11+00:00,1496140266016845840,"Qué voladura, Argentina. Qué voladura la soja, el trigo y el maíz. Qué voladura el petróleo. Qué voladura las acciones argentinas y todos los activos argentinos. Qué espectacular el bull market argentino y la maravilla de país que se reconstruye después de tanto bear market.",CarlosMaslaton,880,62,,,"What a blast, Argentina. What blasting soybeans, wheat and corn. What blasting oil. What an explosion of Argentine shares and all Argentine assets. How spectacular is the Argentine bull market and the marvel of a country that is being rebuilt after so many bear markets."
2091,2022-02-22 12:17:48+00:00,1496096888352874500,La salida masiva de argentinos del país es cierta. Avisé en el crash macriísta del 2018 que el proceso bearish hasta octubre de 2021 generaría la huída masiva de habitantes de Chetoslovaquia y que ello marcaría el fin de la civilización europea en el Río de la Plata.,CarlosMaslaton,588,32,,,The massive departure of Argentines from the country is true. I warned in the macriista crash of 2018 that the bearish process until October 2021 would generate the massive flight of inhabitants of Chetoslovakia and that this would mark the end of European civilization in the Río de la Plata.
2092,2022-02-22 12:14:43+00:00,1496096112171753473,Muchos creen que con educación financiera la gente encuentra la felicidad. Pero yo digo que no necesariamente sirve la educación financiera. Que ésta solo crea jugadores de mesa de dinero y especuladores que revientan con el leverage. Hay que dejar funcionar al mercado.,CarlosMaslaton,251,17,,,Many believe that with financial education people find happiness. But I say that financial education is not necessarily useful. That this only creates money table players and speculators who burst with leverage. You have to let the market work.
